photo,comment,comment_en,sequence_length
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1135005c054e4711da9d1c1479194e26fe961422.jpg,ปัญหา ฝนตกน้ำท่วมตลอด (ท่วมระดับปานกลาง) และท่วมในปริมาณมาก คาดว่าท่อน่าจะตัน + ถนนต่ำ ซึ่งปัญหานี้เป็นมายาวนานแล้ว แต่ยังไม่เคยได้รับการแก้ไขอย่างจริงจัง (ท่วมตลอดภายในซอยตามโลเคชั้นที่ระบุให้) อีกทั้งมีคราบตะไคร่น้ำบางจุด ซึ่งเมื่อเจอฝนตก จะส่งผลให้ถนนลื่นด้วยครับ จึงอยากขอความร่วมมือจากหน่วยงานต่างๆ ช่วยดำเนินการแก้ไขปัญหาให้หน่อยครับ  ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วน้อยกว่า 1 วัน,"Problems of rain throughout (Moderate flooding) and flooding in large quantities Expect the pipe to be tons + low roads, which has been a long time ago But has never been seriously resolved (Flooded throughout the alley according to the specified lock), as well as some moss stains When it rains Will result in slippery roads as well Therefore would like to ask for cooperation from various departments Please proceed to solve the problem. Shin height The flood has been less than 1 day.",389
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/54850126216b48ad643785c74283fc3268ee7743.jpg,ฝาท่อทรุด,The pipe cover,9
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a6e03303b335e8c0315e96dbbf5a1763184df30c.jpg,แยกคลองสานมีเครื่องหมายบิดเบี้ยวกรุณาช่วยแก้ไขด้วยนะครับ,Khlong San intersection has a distorted mark. Please help to fix.,56
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/07a5a261cdccbf0acf48bc18ef2a6e7cca97ecee.jpg,สะพานลอยไม่มีไฟ,No bridge,15
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8d570893284f710c80cb5a018fc7d744f4ebeafd.jpg,ลำคลองด้านหลังหมู่บ้าน มีต้นไม้ขึ้นเป็นพุ่มใหญ่ รวมถึงต้นโพธิ์ ทำให้สัตว์เลื้อยคลาน ตัวเงินตัวทอง ตัวใหญ่ที่ดียวใช้เป็นร่มเงาอาศัยหลบฝน และใช้เป็นที่ฟักไข่   อยากให้ช่วยตัด กำจัดต้นไม้เหล่านี้ที่โตขึ้นมาข้างลำคลองหลังบ้านครับ,"The canal behind the village With trees growing in a large bush Including the Bodhi tree Make the reptiles monitor lizard The big one that is used as a shade, living in the rain And used as a hatch Want to help cut Eliminate these trees that grow up beside the canals in the back of the house.",225
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/35fde5c09139c5940fdb858adb2455ab6ea23ea0.jpg,ฝาปูนท่อระบายน้ำเป็นรูโบ๋,The drain pipe is a hole.,25
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a6e70d67df3030ecf08c96ce9379db3c10f3bb94.jpg,ขอให้มี graphic แสดงแผนที่ว่าน้ำไปใหนมาจากใหน เพื่อผํ้ชมจะได้ติดตามได้ อย่างเข้าใจน่าจะเตรียมแผนที่ลงใน tablet  แสดงคลองเตรียม ใว้ให้พร้อมเวลาอธิบาย จะได้เข้าใจ,Please have a graphic showing where the water came from. For the viewers to be able to follow Understandable should prepare the map to the tablet showing the canal. To be ready to explain to understand,162
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b55fbba9cb9d445e6dff2fa7fdf09130706b56fe.jpg,ป้ายขายคอนโดค่ะ คว่ำลงมา ปิดทางเดิน และขนาดป้ายกว้างเกินไป ถนนซอยนี้ไม่มีฟุตบาต ปกติรถบรรทุก วิ่งบ่ยอ ทั้งกลางคืนก่อสร้าง กลางวันรถบรรทุกขนขยะขายของเก่า ทำไม ต้องเสีย จนท และ ทรัพยากร รถ และนำมัน วิ่งแงะเก็บภายหลัง คนขายคอนโดก็ต้องมีคอนโดอยู่ใกล้ๆ โทรเค้าฝ่าย pr หรือ ฝ่ายบริหาร เพราะยังไง เค้าก็ต้องติดใหม่เพื่อโฆษณา คอนโด จนกว่าจะแล้วเสร็จ ทำไมไม่จับปรับ ตั้งแต่ ต้นขั้วค่ะ มาไล่แงะ เก็บ เค้าก็ติดใหม่ ทำไม ค่ะ,"Condo signs, upside down, come down to close the walkway and the sign size is too wide. This road does not have a feet. Normally, the truck runs all night. Lunch, trucks, garbage, selling antiques, why have to lose until and the car resources and bring it to pry later The condo seller must have a condo nearby. Calling the PR or management, because they have to re -add to the condo advertisement until finished. Why not catch up from the poem? Come to pry, keep, keep it again. Why?",413
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/231f02210594cf76f253fe5480f2f3764e079983.jpg,ป้ายโฆษณาขนาดใหญ่ มาติดตั้งใหม่ได้อย่างไร มาบดบัง ป้ายบอกชื่อซอย ของกทม เอง ?เอาสายไฟลงใต้ดินหมดแล้วผมเลยครับดีแต่มาเพิ่มป้ายโฆษณาอีกไม่สมควร,Large billboards How to install it again to obscure the sign of Bangkok's alley? The power cable is all underground.,142
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/06a9fe7d9bd4893e6c42e4eb8c8235c665a47492.jpg,คนต่างด้าว มีอาวุธ อาศัยอยู่ สูบบุหรี่ทั้งวันทั้งคืน เสียงดังรบกวน,Foreigners have weapons living and smoking all day and night. Disturbing,66
