photo,type,label
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cc6ef71ada3bcace771cddc4463322ccb128cf23.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cec2d63dfb77f653d2f1834630c08cb6e38a5b60.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9a9d91558f45e013a9d332970ab3480cf5b9e4d2.jpg,น้ำท่วม,flood
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/791a673d133229e0ed2ccd48537b2c310f5619ae.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2eda28e20fe03b11c925d1bf145e1572501ac08b.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9b1eafcd990dd8ba65b289202c7372ef3e324e13.jpg,"ทางเท้า,สะพาน","Sidewalk, Bridge"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a59ecf35eb36668bd5633676f8060de98f1815f1.jpg,"ความปลอดภัย,สายไฟ","Safety, wires"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e14c16738e5e5d9f45a8281470f0afc8fe94288a.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1a217ec2e131e348c8adea402555cd6ab97b3e9d.jpg,"ถนน,กีดขวาง","Road, obstacles"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/bdc3d82ce2daffdd76a8e5bc5605a7b7cb440ead.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/acfe99e5d34e3d0aaae4882131762b4556527303.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c0e1964faba882ca41949fd42032accdb5e24f0f.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d7cd60bc92e069c31e7cc7beb284de76c317133c.jpg,"ถนน,สะพาน","Road, Bridge"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3541e5a04d75f81bfe948672215fd5ff586de4bf.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ad64bddb263519fdec4a6a1d02d037e422337b9c.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6a4ebb036241cefe9533a0d94881a2da1b64a5d0.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/72762b52d58dd85eb4aaf1afd054eb490bb030df.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/329db9ec04146e894b028a1e55c8d0d10d7afe31.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e15c3ce5e707ad376745e640a2058825ff6ab6da.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5f8daadb0f1820d48e6dfa2cc87a8bfe98eece66.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2a37dd9c04d20dc4b7f3ca4b9dfe53391a3e02dd.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/64f4119f20835bd5e74e42c8591bb162f4278253.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7b323d6db62ecd1a6a4eb4d1c8a1cfb98d9b9215.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b9d8f2a5b4286d818c9f68d5624f4151a01781d6.jpg,"ความปลอดภัย,ถนน","Safety, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d93a04a607b9c06053302ab231f616dc572a1d31.jpg,"ความปลอดภัย,สายไฟ","Safety, wires"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5a807f82809c9c9aef793f155f6bf88f3a1b6540.jpg,"ความสะอาด,ทางเท้า","Cleanliness, sidewalk"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/30b7f6faf28aeffc4124cb633ece8b33677ee529.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4d359c94a6f2076dda011db8636bc48411940e06.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5d8e57421ebd4ad2c489a409676bc45d74cd3780.jpg,"ถนน,น้ำท่วม","Road, flood"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e94838bd463fe7dbdfe3764e4b990eb6da92529d.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a14f77f0a650aeee7a1f6a1e506e0b7e1344b406.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7016004992bd52eafdafd0419bafac19cb4a6603.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/95a01881c58a856eb75f02a94e94afc24dc7d65f.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/43e5b08b27cd495b402dad705e00015ba0b3b856.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f66de9913819fb6189f25b3e544dbd5dc2e9fb71.jpg,"ทางเท้า,ความปลอดภัย","Sidewalk, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3715fd5b8683540e347766a7f64ecdfad85f49f1.jpg,น้ำท่วม,flood
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/63d53602a21135f6e5fe253ac995f415740d7e16.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a8f838ae002a1ce6bba710cff75bc6bf5fa89bbb.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ca6b754ebf29357988afc3b9df604bbe253bccbe.jpg,"ต้นไม้,คลอง","Tree, canal"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e31a688d30f026b75da33e4d4626ee41901cbb09.jpg,"สะพาน,ทางเท้า,ถนน","Bridge, sidewalk, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8d2ab3ff5b2f06937dd3955037273ab5c98e0d7b.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6285741077899fe1a83be15c1a06d806433d7999.jpg,สัตว์จรจัด,Rat
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3bf2b65c333b99c741fd1d6253aab90c06ba047a.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/31ac150921c2a1442cde4014a2b7a12a65d57db5.jpg,"เสียงรบกวน,ถนน,กีดขวาง","Sounds, roads, obstacles"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/01c05bd402e80622e4d3bf8c39857ea99f7d8c50.jpg,"ถนน,สะพาน","Road, Bridge"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8304d7ee08564acb37638d67b4cbec54cf4df1cf.jpg,"คลอง,ท่อระบายน้ำ","Canal, drain"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e3890fdc41afe0dcc99fccb58d80eb50814617b2.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/eb5ae427a13829237036478ab8a396241d2e2ebc.jpg,คลอง,canal
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8a76f343882c506ca425cf2df8a4ba697c50c79d.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1892d72cfab7195865a320efa40c7c73c098c4c9.jpg,ต้นไม้,tree
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/629e36a5973b73bc07bd3cd9010e282b5c60e224.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3c7beb9a9cd7286a5309d6f29f417032dcb994ad.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/298cf3351b2f438580b801700cf0a5b6433b85b7.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/875cf2dd335120b0ae1f8793ff36a69a48c8000f.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/50c31dd429571cd66b753592548fe300ead16db4.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/898bc6aca0de344c2c9cd768b2ff072fc8b30f4f.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e0a3a6f93b61ae88577a037d9104c7de3b28ebb6.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cec7d4f3d104e23592d93fa1667dd3cb2d563bcf.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6788427e72071f203a85202ab7a66bdb5dd751d1.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/32b4844644660b0340f6827b225643965b143d13.jpg,"ถนน,ความปลอดภัย","Road, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cc023f2f5cea1b2dbce7a0146ae98a5d61209492.jpg,ต้นไม้,tree
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/56e8074a728d6a1031b5c5f46387a4b0244223a3.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a5b52056c5cea2ca8b6f8edaf1e6bd2b9c883d2e.jpg,"ทางเท้า,ความปลอดภัย","Sidewalk, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/52b91078b9e5f15c1b513f992c4f3734a15b320c.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4a958cb39dcabc2478dd8d5656b59457bcc8b9c9.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/032290d71c38934fe5e217e4015cd068c3fdce58.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/05797606bbf37632b7c0fc3ce343944cba9e3e62.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/046537f1d89c8eb2317217adcff4bf0e7f1b4051.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/18c1e32ae70fcf5cb1f429a1a4754c7176ea9d0f.jpg,สะพาน,bridge
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c95061e1857964e26146c8bae0ce898333d9b6ae.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5ca41c21cc6878f0f253a811964bbe5d3bac4d95.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/97ea40c7f03430a4826a08d9b62df5c4e4526bdb.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4096790ef8626600a47f2b51d94ed93a2f925a05.jpg,สะพาน,bridge
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8b7d99582d003faf20ff63c4129987728e75d0d1.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a59cad7a8c725ca6fd2cadff8a42735f98280ee2.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c7fd80d9873b6d4281d3341fa365580e57b26d4b.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/587a3631e2a7573f15a69cfbb8a3f9b765c6deba.jpg,ต้นไม้,tree
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/580c694bface0ae848ca2a1c15fb90faf82ac4fe.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/bccef8227e9536e88c62d77dba78035ab889f7b8.jpg,"เสียงรบกวน,ทางเท้า,ความปลอดภัย","Sounds, sidewalks, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5f1a55db71eb91ded23969991ce6fbcdf42b42c5.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/57365cb75da0cc515f97e9d8d88f1dde6bff3ea7.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5cfb25136ab89634517134506fe103cbe87a4b83.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a22000b1b00e0dcce8334885c19d98d9efd2998d.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3119a7693e2ad03faf9e5ce2fb86d104015d036d.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a8c99bd5211e3d74afec419bc2b4f3f90e3d9e57.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2a36cac2184d8e31cd492658de492eef0e5f8963.jpg,"ทางเท้า,ถนน",Sidewalk
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a15b2fb5ce90eaab6784ba17dcab25c45cd4b5a4.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1cb3a5b318e81dc3a8e589af66aa76ccb36e2294.jpg,"ต้นไม้,ถนน","Tree, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/855286d75b021d72f759b95c0f15218a35a331e6.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/da99d6029aa8783f6483f59f48e430435f727673.jpg,น้ำท่วม,flood
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4e88236d67fc584a51f976b12c5cc50943f3d44d.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a27b45ae4b39a23d45609aadce35e734c5db3ca7.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/869bd405a8c169cf1178d263cdab8a25d11c2a2a.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/81ca1022e51e910b02f290d45498cb6cded95c01.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fcbe5c5f1ca9c7810a602250ef12c39e41ce1aff.jpg,"ต้นไม้,สายไฟ","Trees, wires"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fbac66da81720aa69227a0782c99fae05eaafdf1.jpg,"แสงสว่าง,ต้นไม้,ความสะอาด","Light, tree, cleanliness"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/57893af8400be18cc6508cdac43867c668a54f0f.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7da292f7d5d1e3e7e673c0521c6282f45e98ed5e.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cbe18ceda1ff644af3f3b395fc0544619e84b759.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7f6c7e683522c554f46377b2d490f79f1aaa2f33.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fb1333525f7ce9200b4ae3883904b28e0edb459f.jpg,"ถนน,ทางเท้า","Road, sidewalk"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f008c520d6efd107b4dcd4b73a10296ca41b2d1a.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/120ad97aa9ee86ed33c71aee5b7bfac0ccb46621.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/55d2b14079283d959c6973fc360033b634e90afd.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cdc45c2c46840d9ecff0081aa959f0b27d8aa841.jpg,"ถนน,สะพาน","Road, Bridge"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f83506a197bde80bdfc2f70c6c5634b108912ee6.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6a9db5845eca564c92d6846bb96e8ebf1859fde8.jpg,น้ำท่วม,flood
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/acca85cd5602e897490e5c9d69236f0801b50c6a.jpg,"ทางเท้า,แสงสว่าง",Sidewalk
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1221a7ecdfcbd443cdd9c202cce73737715bf026.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/991fee63392dbeec9cce75bcc99185c74cb6548d.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f2b4b63e6e4be694da1d57e28e6b2c8301e1de97.jpg,คลอง,canal
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/861d9a4c2bfe65d7f3686caef7f0a0e2e2749b4f.jpg,"ความสะอาด,คลอง","Cleanliness, canal"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4c023608ba9a6b13c8910b9399032e2f6370130b.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7633969e978a6ae234de3c47b73402b04111234a.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/621ed84575566988188cc243a5163566c0609082.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/446d8852a0f7ec21ab8c7061eaff01b4598c9324.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/de4b1be9ea2fabf50bd9f448aeb19d79367443b5.jpg,"ถนน,ทางเท้า","Road, sidewalk"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f726ce42b6eb9af3472e6b09d1e043c68a1fadc5.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/64af7b78a114006450630030882fa4c2c92fe446.jpg,ต้นไม้,tree
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d6c361e39c670fedc6ca858b6f80e1d95951c0fc.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9657391c9d75208bfc6908d388f3e54bc77133c6.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0c5e19dd2c8d83a42b8be4c4a4813d5de80672eb.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e062ad2937698f8214eb77dedd652cf1b70e16cc.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/771e9756d9f05adf33137b1bdfebd8aeb6e396d7.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b46275427f3a2296590168d23288372c7e23d25a.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8bc1e25ed069cd7054de56034a3221446a9fbee3.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cb783e8d470a7b6236c3b161ce9c641e216b134e.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7e294cb90fa8963bf36f63e8122b8f9ebe44f641.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3223c48a2621f0370ce61c61c53dd3ef95cae45b.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2c2838661d46fa32ff49d19e7f476a6a2741c1f3.jpg,"น้ำท่วม,ความปลอดภัย","Flood, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/864be71bd7bee0a1ec6af3e2a9c0c0d49977a5c0.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cb2c2f925505368c3a1a30c649a77a2901fef7dd.jpg,"สายไฟ,ทางเท้า","Wires, sidewalks"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/25445b988dc09dbb98a1ac2ef9c809f7d5cdb058.jpg,"สายไฟ,ความปลอดภัย","Wires, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cd2bd8738e019928fa9fbb5e3e73e4b58daa5b12.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/111b00a30058f43d65a3edcbb0c88c3c4ed58768.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ebdfa09c5140988ece4a6c40e54098d5f5105215.jpg,"สะพาน,ถนน","Bridge, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b7ad359efb9ebd59c6dfca4d0ca53e4fca6c7cb0.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d9b785a553fc72ef9f273665987bec9021f94ebe.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/952b8ff7298737b2e6ff6e682085a0fc33344c68.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8b128abab20ba328b750b377686d290d1e92cba0.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9459e19c1c711134867a9579a26358192cf2aea6.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cff0a244fa06578d09b241d1588614e8cf5bdc36.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ae4d6b778dd7affb8a8cbcf3d93320e992122e7b.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4781a516e2f6fe6dc78a007c292a1825aff9680d.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a737b98f8bbdd83eba4a770e61bd99e3a2eae0e5.jpg,สะพาน,bridge
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/260efc80af2b16958e886df062e07e05875c4ffb.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/18afe31a32be9b0ea300a3a58924b380bed8dc9d.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/077e97a32cd8f72ce15a448a99e431f4e8628d08.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/de3dd2fafaa3ec0bd6c842c6bb10fd9437080914.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d4a43110fed80dfff1a98dd3106fe33eead54257.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2dd4af700e0ee920a5ee700f9099d21b39c41c7c.jpg,เสียงรบกวน,Noise
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3384d9eb2cbd2bcdb218f2f57a3dce980ed6d6b2.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3195f992c31ecae3bde803b928bcb95c1a99da1f.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a5cad12cb5f708d6b679937a68ed8fec11e8146f.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/893f0404dec48fae777f825d86c15210c167d9d5.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4888146adaee3bffcd7c3370c3cb64b6d2813e03.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/31352a4ea527dc604eba8f0c66c36e1485d4aa6b.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fb770d51fce15d00b8551ce196c8bce669eb6b8d.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8af45913f578f3b477b1c7b746a9ca6f36edff57.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/789c3f964aaee0a1264f40c92f166954cb3c521a.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/305cd62a58c60f0beace5911d60f018432040678.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/676acdb3b03eae2d20e31ee605200fd3f666e9e3.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3c6ba091c36311a9ef5b48a9e6b4ef02fb6e0585.jpg,น้ำท่วม,flood
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e09c6ad22d39594148b9caaea21c134abc5cec14.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/22b96847ad38b0fc1446e01102d9b5d8fed90d8c.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6e44b8ec891bd220016a3dafc43ec041d7f5c7c8.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9688fd98733ce6564576231154a3efa48dde8e20.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/728d246b6d21b2eb9713f611c9b3ff5300de40ee.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fa865e3365fdaae5cc7e8ae471905c62e53fe19a.jpg,เสียงรบกวน,Noise
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d420eb817a33a2ff7cc268127c9f0243b2f1c7ac.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/018492c2215c14e7870915f6f49d6d79747479cd.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f2a4fb5cec9e1627ee05b7b5c2579eec42da12c3.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/42de69e006f907a720b9bcc56d54ed28aba4b8ef.jpg,ต้นไม้,tree
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/651254a883656c4786d376ed8f6382a34a54dd6b.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/03465c752f2bd20a780f5c40ada213895ba2da21.jpg,เสียงรบกวน,Noise
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/398c5a765ef3f7703a0ed997b2f9717b2c32f11d.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2f2a43a9af4c50e4a998a99e6da36699116b42dc.jpg,เสียงรบกวน,Noise
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5e483b7ae308e00cff9495829f039b867007eeff.jpg,เสียงรบกวน,Noise
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3132498ad2283ee314fdb05657ebf0b83fdefb54.jpg,"ถนน,ความปลอดภัย","Road, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3bc3103d1c3fa7100e4342ade4952c7ede6a1596.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e5212f6b381d0e17e4f34dd47ede30130070b7df.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7db9d16303fbdea1e3e634a4719c6a1947ae1b9c.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6bda9f5e6cbe8a64db7241ed74f80e9ca17314de.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1a941ea71e97d3c16882037c069c6c19a40d9ea0.jpg,ทางเท้า,pavement
