photo,comment,comment_en,sequence_length
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6d31965d6f374e897a1dceac53a9d288f70039fd.jpg,20ตค.65อ้างถึงเลขรับเรื่องที่ 2022-68P4PY ของวันที่1ตค.65(ซึ่งไม่เคยได้รับเลขอ้างอิงหลังส่งเรื่องออก)และ 2022-76ZGPE ของวันที่4ตค.65เมื่อวานนี้=19ตค.65= ระบบ Traffy Fondue Line ได้แจ้งเตือนว่าสำนักการโยธา กทม. มีการเชิญร่วมไปยัง ศูนย์ก่อสร้างและบูรณะถนน2 ส่วนก่อสร้างและบูรณะ2 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.) ทำให้เข้าใจว่ายังมีการติดตามดำเนินการเรื่องที่เกี่ยวข้องอยู่ระหว่างนี้จึงขอส่งความเห็น หลังมีการรื้อทางเดิน (เมื่อวันที่11ตค.65) เพื่อปรับแก้ในส่วนที่มีความลาดเอียงไม่ได้มาตรฐานรวมทั้งก่อปูนยกขอบแนวสะพานเพิ่ม หากแต่ไม่ได้ทำทางลาดให้ใกล้เคียงกับการใช้งานเดิมอย่างที่มีการชี้แจงไว้ เมื่อวันที่10ตค.65ก่อนหน้านี้ ได้เคยส่งรูป สภาพทางเดินหน้าประตูทางรถเข้า-ออกก่อนเริ่มโครงการ มากับเรื่องที่ส่งเข้าระบบ Traffy Fondue เมื่อวันที่1ตค.65 เพื่อจะได้ไว้อ้างอิงของเดิมที่ทำไว้ ว่าเป็นอย่างไร (เวลามีการปรับปรุงพื้นที่ดังกล่าวก็ไม่เคยต้องมีการชี้แจงหรือขอให้ทำ-ไม่ทำอะไรเป็นพิเศษ ตั้งแต่ที่ทางเดินดั้งเดิมกว่า50ปีก่อนเคยเป็นซีเมนต์จนเปลี่ยนมาปูกระเบื้องในยุคหลัง)รวมถึงได้อธิบายกับเจ้าหน้าที่ที่รับผิดชอบโครงการตั้งแต่ครั้งที่ได้มีโอกาสพบ เมื่อ11สค.65แล้วว่า จุดดังกล่าวเป็นที่สัญจรเข้าออกทั้งการเดินเท้า รถเข็นสิ่งของต่างๆ รวมไปถึงวัสดุก่อสร้าง จักรยานและจักรยานยนต์ ของผู้คนที่อยู่แนวริมคลองบางลำพูใกล้สะพานเฉลิมวันชาติ รวมถึงกิจการที่พักรองรับนักท่องเที่ยวที่เพิ่มมากขึ้น เพราะเป็นพื้นที่แรกที่เข้าถึงผิวจราจรจึงขอส่งรูปแนวขอบสะพานและทางเดินก่อนการปรับปรุงมาอีกครั้ง โดยรวมมาใน1รูปที่มีสภาพปัจจุบันหลังการแก้ไขด้วย (ทั้งนี้ หลังจากก่อขอบสะพานได้2วัน พบว่ามีขอบปูนบิ่นแล้ว) เพื่อให้พิจารณาเทียบเคียงด้วยความขอบคุณมา ณ ที่นี้,"20 Oct 65, referring to the number 2022-68P4PY of 1 Oct 65 (which has never received the reference number after the issue) and 2022-76ZGPE of 4 July 65 yesterday. = 19 Oct 65 = The Traffy Fondue Line has alerted that the Bangkok Civil Affairs Office has invited to Construction and Restoration Center 2 The construction and restoration 2 The Office of the Construction and Restoration (Bachelor of Education) makes understanding that there are still following the relevant actions. After the pathway was dismantled (On the 11th Oct. 65) to adjust the section that has a non -standard slope, as well as creating more bridges. But did not make the ramp close to the original usage as it has been explained On July 10, 65, previously sent a picture of the car, the car door in and out before the project. Comes with the story sent to the traffy fondue system on 1 July 65 In order to reference the original item made How is it (When improving the said area, there is never a need to clarify or ask to do-not doing anything special. Since the original walkway over 50 years ago, it used to be a cement until it changed to tile in the latter era), as well as explaining the staff responsible for the project since the opportunity to meet. When 11 Aug 65 already The said point is a traffic in and out of the foot. Cartes of various items Including construction materials Bicycle and motorcycle Of the people on the edge of the Bang Lamphu Canal near the Chalerm Wanchat Bridge Including accommodation supporting more tourists Because it is the first area that has access to the traffic surface, so let's send a picture of the bridge and walkway before improving again. Overall, in 1 picture that has the current condition after fixing (after the edge of the bridge 2 days Found that there is a chipped cement) to consider comparable with thanks here",1544
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7d46644f5bbdb36a3755cb69e6bbfee6a4d00892.jpg,ถนนพัง ขรุขระมาก เป็นหลุม ขอให้มาซ่อมแซมให้เรียบ,The road is very rough.,48
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/32074eedea858224f3c6b8d999299a9f2f1dfb6e.jpg,เรื่องการปรับปรุงสะพาน ถนนเส้นตรงครับ  ประมาณ 2-3เดือนก่อน (สิงหา-ตุลา65) ตรงนี้ได้มีการปรับปรุงสะพาน โดยมีการขุดร่องจุดเชื่อมกันของสะพาน จนตอนนี้ได้มีการเอาเครื่องมือในการซ่อมบำรุงออกไปหมดแล้ว ลักษณะเหมือนซ่อมเสร็จแล้ว แต่ตรงพื้นถนน ยังคงมีร่องลึก หลุมจากการขุด ไม่ได้เรียบเนียน ทำให้การขับรถมีความอันตราย โดยเฉพารถจักรยาน,"Bridge improvement Direct road, about 2-3 months ago (Aug-October 65). Here, the bridge has been improved. By digging the connecting point of the bridge Until now, all maintenance tools have been removed. Looks like the repair is finished. But at the road surface There is still a deep groove. Hole from digging Not smooth Causing driving to be dangerous Especially for bicycles",323
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6465e19386837ace2e502568557ca437cbc489ff.jpg,มีกลิ่นขยะเหม็นมาก เนื่องจาก วางจุดทิ้งขยะติดทางทาง ขอให้ย้ายจุดทิ้งขยะไปด้านในพื้นที่ๆ ไกลจากบริเวณทางเท้าหรือให้ยกเลิกจุดทิ้งขยะบริเวณที่ติดกับทางเท้า,There is a very smelly smell because of the dumping point on the way. Please move the littering point inside the area. Far from the sidewalk or cancel the waste points in the sidewalk,152
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1fd76e7a4230354d14f3b27cc128dd643f4d866e.jpg,มีกำแพง​ทำให้ทางเกินแคบมาก​ รถเข็ญ​คนพิการ​  ผ่านไม่ได้​  สถานที่ดังกล่าวเป็นหน่วยงานราชการแท้ๆๆ​   ควรมีน้ำใช่​  ใช่สร้างตามงบ​  แต่ไม่คิด​ผลตามมา,"With a wall causing the road to be very narrow The car is disabled. The disabled cannot pass. The said place is a real government agency. It should have water. Yes, yes, built according to the budget. But didn't think the result",147
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b916793085528694ca6c3231fc264aaff7552c06.jpg,เอาถนนหลวงเป็นที่จอดรถส่วนตัวแจ้งไปหลายครั้งเจ้าหน้าที่มาดำเนินการพอกลับก็มาจอดเหมือนเดิมไม่เกรงกลัวกฎหมายบ้านเมืองช่วยจัดการให้เด็ดขาดหน่อยครับ,"Took the royal road as a private parking lot. Many times the staff came to proceed. When returning, they parked as before, not afraid of the country law, helping to manage it a little.",144
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c05dd7db1a99c1abc639842be8381da764f2e91c.jpg,สายสัญญาณโทรศัพย์ห้อยลงมา อาจทำให้เกิดอันตาย,The phone cable is hanging down. May cause death,44
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e717a35f218aaa948947b0cf00f9d27867ee323e.jpg,รรถขับยูเทริ์นแล้วตัดพุงออกมาเข้าซอยแบบไม่สนใจรถทางตรงและอันตรายมาก  มอไซต์ก็ขับย้อนเลนซ์ทุกวันทุกเวลา,"The U -turn car and then cut the belly out into the alley, ignoring the car directly and very dangerous. The motorcycle drives back to the lens every day, every time.",102
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/28fea6c4ef91e5eaeac19ad3c0cd262c79fb5b04.jpg,มีการนำสิ่งของมาวางกีดขวางการจราจรในซอยครับ,The items were placed to obstruct traffic in the alley.,43
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a8befe6e6f67debc0e753413613722cc91b795a4.jpg,จุดที่มีผู้ค้าขายของบนทางเท้าจุดดังกล่าวผู้ค้าได้รับอนุญาตินากทางเขตประเวศให้ทำการค้าหรือไม่  หรือจุดดังกล่าวเป็นจุดผ่อนผันจากทางเขตขอทราบหนังสืออนุญาติให้ร้าขายจุดดังกล่าวได้ที่เขตออกให้แก่ผู้ค้า,The point where the traders on the sidewalks are that the merchants are allowed in Prawet area to trade or not. Or the said point is a waiver from the area.,196
